fixed acidity,,,,
4.6,,,,
7.7,,,,
7.7,,,,
7.7,,,,
7.7,,,,
7.7,,,,
7.7,,,,
7.7,,,,
7.7,,,,
7.7,,,,
7.7,,,,
7.7,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.8,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
7.9,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.1,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.2,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.3,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.4,,,,
8.5,,,,
8.5,,,,
8.5,,,,
8.5,,,,
8.5,,,,
8.5,,,,
8.5,,,,
8.5,,,,
8.5,,,,
8.5,,,,
8.5,,,,
8.5,,,,
8.5,,,,
8.5,,,,
8.5,,,,
8.5,,,,
8.5,,,,
8.5,,,,
8.5,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.6,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.7,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.8,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
8.9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.1,,,,
9.2,,,,
9.2,,,,
9.2,,,,
9.2,,,,
9.2,,,,
9.2,,,,
9.2,,,,
9.2,,,,
9.2,,,,
9.2,,,,
9.2,,,,
9.2,,,,
9.2,,,,
9.2,,,,
9.2,,,,
9.2,,,,
9.3,,,,
9.3,,,,
9.3,,,,
9.3,,,,
9.3,,,,
9.3,,,,
9.3,,,,
9.3,,,,
9.3,,,,
9.3,,,,
9.3,,,,
9.3,,,,
9.3,,,,
9.3,,,,
9.3,,,,
9.3,,,,
9.3,,,,
9.3,,,,
9.3,,,,
9.3,,,,
9.3,,,,
9.3,,,,
9.4,,,,
9.4,,,,
9.4,,,,
9.4,,,,
9.4,,,,
9.4,,,,
9.4,,,,
9.4,,,,
9.4,,,,
9.4,,,,
9.4,,,,
9.4,,,,
9.4,,,,
9.4,,,,
9.4,,,,
9.4,,,,
9.4,,,,
9.5,,,,
9.5,,,,
9.5,,,,
9.5,,,,
9.5,,,,
9.5,,,,
9.5,,,,
9.5,,,,
9.5,,,,
9.5,,,,
9.5,,,,
9.5,,,,
9.5,,,,
9.5,,,,
9.6,,,,
9.6,,,,
9.6,,,,
9.6,,,,
9.6,,,,
9.6,,,,
9.6,,,,
9.6,,,,
9.6,,,,
9.6,,,,
9.6,,,,
9.6,,,,
9.6,,,,
9.6,,,,
9.6,,,,
9.6,,,,
9.6,,,,
9.7,,,,
9.7,,,,
9.7,,,,
9.7,,,,
9.7,,,,
9.7,,,,
9.7,,,,
9.7,,,,
9.7,,,,
9.8,,,,
9.8,,,,
9.8,,,,
9.8,,,,
9.8,,,,
9.8,,,,
9.8,,,,
9.8,,,,
9.8,,,,
9.8,,,,
9.8,,,,
9.8,,,,
9.8,,,,
9.8,,,,
9.8,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
9.9,,,,
10,,,,
10,,,,
10,,,,
10,,,,
10,,,,
10,,,,
10,,,,
10,,,,
10,,,,
10,,,,
10,,,,
10,,,,
10,,,,
10,,,,
10,,,,
10,,,,
10,,,,
10,,,,
10,,,,
10,,,,
10,,,,
10,,,,
10,,,,
10.1,,,,
10.1,,,,
10.1,,,,
10.1,,,,
10.1,,,,
10.1,,,,
10.1,,,,
10.1,,,,
10.1,,,,
10.1,,,,
10.2,,,,
10.2,,,,
10.2,,,,
10.2,,,,
10.2,,,,
10.2,,,,
10.2,,,,
10.2,,,,
10.2,,,,
10.2,,,,
10.2,,,,
10.2,,,,
10.2,,,,
10.2,,,,
10.2,,,,
10.2,,,,
10.2,,,,
10.2,,,,
10.2,,,,
10.3,,,,
10.3,,,,
10.3,,,,
10.3,,,,
10.3,,,,
10.3,,,,
10.3,,,,
10.3,,,,
10.3,,,,
10.3,,,,
10.3,,,,
10.4,,,,
10.4,,,,
10.4,,,,
10.4,,,,
10.4,,,,
10.4,,,,
10.4,,,,
10.4,,,,
10.4,,,,
10.4,,,,
10.4,,,,
10.4,,,,
10.4,,,,
10.4,,,,
10.4,,,,
10.4,,,,
10.4,,,,
10.4,,,,
10.4,,,,
10.4,,,,
10.4,,,,
10.5,,,,
10.5,,,,
10.5,,,,
10.5,,,,
10.5,,,,
10.5,,,,
10.5,,,,
10.5,,,,
10.5,,,,
10.5,,,,
10.5,,,,
10.5,,,,
10.6,,,,
10.6,,,,
10.6,,,,
10.6,,,,
10.6,,,,
10.6,,,,
10.6,,,,
10.6,,,,
10.6,,,,
10.6,,,,
10.6,,,,
10.6,,,,
10.6,,,,
10.6,,,,
10.7,,,,
10.7,,,,
10.7,,,,
10.7,,,,
10.7,,,,
10.7,,,,
10.7,,,,
10.7,,,,
10.7,,,,
10.7,,,,
10.8,,,,
10.8,,,,
10.8,,,,
10.8,,,,
10.8,,,,
10.8,,,,
10.8,,,,
10.8,,,,
10.8,,,,
10.8,,,,
10.9,,,,
10.9,,,,
10.9,,,,
10.9,,,,
10.9,,,,
10.9,,,,
10.9,,,,
10.9,,,,
11,,,,
11,,,,
11,,,,
11.1,,,,
11.1,,,,
11.1,,,,
11.1,,,,
11.1,,,,
11.1,,,,
11.1,,,,
11.1,,,,
11.1,,,,
11.2,,,,
11.2,,,,
11.2,,,,
11.2,,,,
11.2,,,,
11.3,,,,
11.3,,,,
11.3,,,,
11.3,,,,
11.3,,,,
11.3,,,,
11.3,,,,
11.4,,,,
11.4,,,,
11.4,,,,
11.4,,,,
11.4,,,,
11.5,,,,
11.5,,,,
11.5,,,,
11.5,,,,
11.5,,,,
11.5,,,,
11.5,,,,
11.5,,,,
11.5,,,,
11.5,,,,
11.5,,,,
11.5,,,,
11.5,,,,
11.6,,,,
11.6,,,,
11.6,,,,
11.6,,,,
11.6,,,,
11.6,,,,
11.6,,,,
11.6,,,,
11.6,,,,
11.6,,,,
11.6,,,,
11.6,,,,
11.7,,,,
11.7,,,,
11.7,,,,
11.8,,,,
11.8,,,,
11.8,,,,
11.9,,,,
11.9,,,,
11.9,,,,
11.9,,,,
11.9,,,,
11.9,,,,
11.9,,,,
11.9,,,,
11.9,,,,
11.9,,,,
11.9,,,,
11.9,,,,
12,,,,
12,,,,
12,,,,
12,,,,
12,,,,
12,,,,
12,,,,
12.1,,,,
12.2,,,,
12.2,,,,
12.2,,,,
12.2,,,,
12.3,,,,
12.3,,,,
12.3,,,,
12.3,,,,
12.3,,,,
12.4,,,,
12.4,,,,
12.4,,,,
12.4,,,,
12.5,,,,
12.5,,,,
12.5,,,,
12.5,,,,
12.5,,,,
12.5,,,,
12.5,,,,
12.6,,,,
12.6,,,,
12.6,,,,
12.6,,,,
12.7,,,,
12.7,,,,
12.7,,,,
12.7,,,,
12.8,,,,
12.8,,,,
12.8,,,,
12.8,,,,
12.8,,,,
12.9,,,,
12.9,,,,
13,,,,
13,,,,
13,,,,
13.2,,,,
13.2,,,,
13.2,,,,
13.3,,,,
13.3,,,,
13.3,,,,
13.4,,,,
13.5,,,,
13.7,,,,
13.7,,,,
13.8,,,,
14,,,,
14.3,,,,
15,,,,
15,,,,
15.5,,,,
15.5,,,,
15.6,,,,
15.6,,,,
15.9,,,,
